entity_address_id,entity_id,address_id,type,link,start_date,end_date
4803,10193926,14105406,registered_address,registered address,,
4804,10193992,14094880,registered_address,registered address,,
4805,10194105,14098871,registered_address,registered address,,
4806,10194051,14093787,registered_address,registered address,,
4807,10194101,14103739,registered_address,registered address,,
4808,10195340,14095503,registered_address,registered address,,
4809,10194135,14091221,registered_address,registered address,,
4810,10194143,14103486,registered_address,registered address,,
4811,10194219,14108294,registered_address,registered address,,
4812,10194215,14105151,registered_address,registered address,,
4813,10194433,14106118,registered_address,registered address,,
4814,10194475,14106239,registered_address,registered address,,
4815,10194660,14107170,registered_address,registered address,,
4816,10194699,14099630,registered_address,registered address,,
4817,10194794,14101048,registered_address,registered address,,
4818,10194797,14098219,registered_address,registered address,,
4819,10194798,14092872,registered_address,registered address,,
4820,10194799,14099557,registered_address,registered address,,
4821,10194800,14093132,registered_address,registered address,,
4822,10194807,14094982,registered_address,registered address,,
4823,10194817,14094894,registered_address,registered address,,
4824,10194836,14107316,registered_address,registered address,,
4825,10194864,14101345,registered_address,registered address,,
4826,10194865,14093041,registered_address,registered address,,
4827,10194866,14107198,registered_address,registered address,,
4828,10194848,14107145,registered_address,registered address,,
4829,10194877,14101557,registered_address,registered address,,
4830,10194879,14091791,registered_address,registered address,,
4831,10194884,14105542,registered_address,registered address,,
4832,10194899,14103480,registered_address,registered address,,
4833,10194944,14092987,registered_address,registered address,,
4834,10194991,14093408,registered_address,registered address,,
4835,10195039,14106030,registered_address,registered address,,
4836,10195084,14108355,registered_address,registered address,,
4837,10195164,14094538,registered_address,registered address,,
4838,10195166,14092122,registered_address,registered address,,
4839,10195170,14104895,registered_address,registered address,,
4840,10195184,14095503,registered_address,registered address,,
4841,10195363,14097117,registered_address,registered address,,
4842,10195444,14101630,registered_address,registered address,,
4843,10195459,14105904,registered_address,registered address,,
4844,10195460,14103346,registered_address,registered address,,
4845,10195626,14091971,registered_address,registered address,,
4846,10195629,14091971,registered_address,registered address,,
4847,10195630,14092328,registered_address,registered address,,
4848,10195637,14091971,registered_address,registered address,,
4849,10195638,14091971,registered_address,registered address,,
4850,10195639,14091971,registered_address,registered address,,
4851,10195653,14094278,registered_address,registered address,,
4852,10195674,14103817,registered_address,registered address,,
4853,10195688,14107882,registered_address,registered address,,
4854,10195690,14093776,registered_address,registered address,,
4855,10195701,14095928,registered_address,registered address,,
4856,10195706,14095252,registered_address,registered address,,
4857,10195715,14093368,registered_address,registered address,,
4858,10195757,14099874,registered_address,registered address,,
4859,10195766,14093426,registered_address,registered address,,
4860,10195811,14105852,registered_address,registered address,,
4861,10195897,14098778,registered_address,registered address,,
4862,10196032,14103230,registered_address,registered address,,
4863,10196063,14094289,registered_address,registered address,,
4864,10196201,14095434,registered_address,registered address,,
4865,10196204,14104789,registered_address,registered address,,
4866,10196214,14093022,registered_address,registered address,,
4867,10196253,14093409,registered_address,registered address,,
4868,10196261,14093409,registered_address,registered address,,
4869,10196279,14093409,registered_address,registered address,,
4870,10196282,14095252,registered_address,registered address,,
4871,10196433,14093957,registered_address,registered address,,
